order_id,order_date,order_time,customer_id,total_amount
1261,2022-08-27,20:26:08,358,4571.17
1262,2022-04-12,21:06:57,142,226.78
1263,2023-02-23,21:10:43,1674,3234.42
1264,2022-01-10,15:13:08,1558,2105.75
1265,2023-04-12,17:44:48,4218,2605.81
1266,2021-06-26,23:37:55,1695,4739.49
1267,2022-08-07,14:54:38,2864,2716.8
1268,2021-05-23,08:54:40,3176,3760.29
1269,2020-05-23,09:15:58,3092,3563.78
1270,2021-10-13,10:37:33,4325,1007.69
1271,2023-07-09,17:00:39,1081,2889.49
1272,2020-09-22,20:36:56,1972,3476.71
1273,2020-09-09,05:39:26,2513,1437.27
1274,2022-08-16,15:03:09,2343,748.8
1275,2022-11-15,16:55:50,3980,4514.27
1276,2021-12-13,22:47:20,1528,3303.98
1277,2022-06-27,19:17:42,4939,2384.29
1278,2020-06-17,14:23:48,4602,961.87
1279,2020-06-09,00:33:44,2399,1595.7
1280,2021-05-17,21:32:07,2650,1940.33
1281,2020-10-28,03:34:31,1336,4080.92
1282,2022-05-15,18:27:57,4469,3079.33
1283,2021-11-23,15:49:16,671,1062.67
1284,2021-09-18,12:24:29,2697,834.3
1285,2021-02-11,14:10:50,2118,2822.87
1286,2021-01-10,13:20:20,3311,4529.16
1287,2022-01-12,07:55:41,1618,1493.92
1288,2021-01-11,15:46:17,1196,3749.89
1289,2020-02-06,01:49:41,2,1085.87
1290,2023-03-29,02:24:15,4808,2534.29
1291,2020-05-06,12:22:12,3393,1331.88
1292,2022-03-03,14:40:37,2763,2857.81
1293,2021-12-13,20:46:45,4628,1028.79
1294,2023-01-29,06:23:15,4917,3502.53
1295,2020-08-05,13:55:20,1487,3738.3
1296,2023-08-15,00:26:11,3868,3024.95
1297,2020-10-10,23:50:11,2811,4318.93
1298,2022-09-19,06:38:58,756,4422.63
1299,2022-02-28,05:12:05,476,2367.05
1300,2023-01-11,14:02:35,646,4602.52
1301,2021-08-23,18:48:17,2424,2667.01
1302,2023-05-06,07:02:00,2612,574.8
1303,2022-08-12,10:18:42,4751,1579.13
1304,2022-05-30,11:43:16,28,3581.42
1305,2022-11-20,06:07:56,3867,2329.92
1306,2023-09-14,08:21:39,640,3558.06
1307,2021-08-04,17:14:00,3666,80.95
1308,2022-04-07,16:16:52,4440,1259.05
1309,2023-09-19,23:42:08,1567,4750.92
1310,2023-08-09,10:02:34,2176,3644.07
1311,2022-04-15,20:06:49,2977,3600.0
1312,2022-04-08,15:36:07,4777,767.43
1313,2023-04-04,05:02:36,235,2257.42
1314,2020-08-31,08:52:34,435,675.6
1315,2022-03-23,17:29:44,1286,3415.74
1316,2022-05-28,11:56:35,2148,1165.54
1317,2022-06-11,17:01:24,2363,3021.29
1318,2020-10-10,05:29:13,4811,3300.18
1319,2020-03-22,17:09:25,4968,286.7
1320,2023-03-10,14:24:36,776,4927.91
1321,2023-02-15,09:25:14,3422,3668.75
1322,2022-02-20,14:44:11,2312,281.59
1323,2023-07-14,14:08:53,3118,2980.25
1324,2020-10-08,17:54:08,4703,1556.4
1325,2021-03-30,08:31:12,3112,4732.61
1326,2022-10-11,07:21:02,25,1116.49
1327,2021-02-21,06:32:23,4330,2373.6
1328,2020-11-09,17:10:10,2297,113.01
1329,2020-09-19,06:38:54,4089,3407.98
1330,2022-10-21,17:25:02,1499,2415.19
1331,2023-06-11,13:42:19,4409,2647.15
1332,2022-09-20,23:17:43,711,2577.02
1333,2023-03-08,23:05:38,637,4197.37
1334,2020-08-29,20:09:56,3972,1552.04
1335,2021-05-15,21:39:47,1272,3987.35
1336,2023-05-08,09:59:14,658,3327.37
1337,2020-02-22,13:20:48,2327,607.42
1338,2022-05-23,08:42:13,2268,4730.82
1339,2022-06-26,21:08:37,3353,4448.92
1340,2023-02-19,20:11:12,4370,511.14
1341,2020-09-20,20:23:29,2399,4671.69
1342,2020-06-03,20:26:29,2803,2362.05
1343,2022-09-14,09:56:55,4675,1719.17
1344,2020-09-25,10:11:14,4904,3763.81
1345,2021-10-08,07:43:55,2788,187.24
1346,2021-05-16,04:33:18,3146,4477.07
1347,2020-10-20,09:56:57,2406,4249.94
1348,2021-03-07,22:52:31,3433,2304.11
1349,2023-05-11,14:38:37,672,4038.79
1350,2020-12-12,22:13:05,2029,3570.0
1351,2020-09-10,00:10:27,56,2129.1
1352,2021-07-24,15:25:47,1981,1066.05
1353,2020-03-28,08:29:25,67,1388.52
1354,2022-04-13,01:32:50,2788,4463.09
1355,2021-02-24,18:13:58,188,2494.03
1356,2021-04-27,05:22:15,963,2405.65
1357,2021-08-20,08:08:00,1413,1038.7
1358,2022-02-09,18:40:59,4950,107.84
1359,2022-03-12,22:54:59,3170,2265.19
1360,2021-11-30,07:05:27,1248,2040.17
1361,2021-01-15,21:34:13,3765,2267.54
1362,2022-06-26,03:37:08,270,534.43
1363,2022-04-19,02:52:32,4144,916.74
1364,2021-09-14,23:07:46,2661,1950.56
1365,2020-11-27,13:36:23,2523,4755.03
1366,2021-05-25,20:11:19,3392,2274.64
1367,2021-11-02,18:43:36,2615,2012.17
1368,2022-05-02,06:51:30,2519,2749.67
1369,2022-05-11,00:19:14,40,4258.63
1370,2021-06-27,06:26:06,3849,4949.85
1371,2020-02-10,01:37:51,699,4976.47
1372,2021-11-25,17:18:09,1631,3521.83
1373,2021-01-22,22:17:06,305,606.3
1374,2020-01-24,05:38:43,3614,4979.36
1375,2022-03-07,11:20:01,2652,2660.64
1376,2020-02-25,15:27:35,4762,4852.48
1377,2020-01-17,14:21:58,628,2738.72
1378,2020-07-03,12:03:14,2009,2988.34
1379,2021-07-27,20:44:47,383,2693.68
1380,2022-04-10,20:10:05,4663,1975.7
1381,2022-03-17,23:41:57,1173,4864.22
1382,2023-03-15,01:23:56,316,3804.7
1383,2021-02-07,19:20:10,1322,4201.99
1384,2022-10-31,15:57:08,4132,4042.62
1385,2020-06-15,16:16:45,4040,4459.18
1386,2023-04-19,08:02:57,1648,4750.17
1387,2020-10-07,20:34:07,1003,2439.93
1388,2023-03-29,21:32:54,2904,1003.07
1389,2023-02-26,15:06:45,4474,1301.03
1390,2021-01-19,06:58:06,2343,2242.74
1391,2021-03-17,16:46:37,4895,1842.51
1392,2020-10-16,11:23:57,3408,3269.92
1393,2021-09-19,20:02:21,4475,282.21
1394,2021-09-06,17:44:28,547,4742.8
1395,2020-05-09,21:52:39,2187,43.45
1396,2020-09-17,02:23:01,547,4717.23
1397,2022-02-03,21:49:43,324,832.91
1398,2023-09-20,23:04:27,4305,3170.73
1399,2022-02-22,14:21:08,3937,202.58
1400,2020-02-21,04:51:41,3875,2215.0
1401,2023-05-16,10:36:55,2764,76.99
1402,2022-12-22,06:06:56,808,1324.95
1403,2021-11-23,04:53:19,1569,3401.09
1404,2021-03-10,16:25:17,1619,1285.46
1405,2022-09-05,07:46:07,4909,4365.2
1406,2022-11-24,22:34:07,2194,4252.53
1407,2023-05-25,22:26:30,1435,4563.25
1408,2023-02-04,23:09:57,2801,1101.33
1409,2020-03-06,01:03:27,2374,4664.82
1410,2021-12-06,16:28:24,4430,4804.99
1411,2022-03-22,15:24:22,3408,3883.16
1412,2021-06-02,00:07:16,544,2202.6
1413,2022-10-31,12:12:28,2909,4139.45
1414,2023-03-29,20:15:37,4822,4349.58
1415,2021-02-19,09:11:07,374,1333.93
1416,2023-05-08,09:54:48,527,1995.1
1417,2020-05-08,17:14:21,2657,987.6
1418,2020-01-03,03:55:41,1888,2240.45
1419,2022-01-19,17:41:30,4946,50.07
1420,2021-11-11,15:33:47,4574,1185.69
1421,2022-02-13,12:18:18,1473,4168.82
1422,2020-09-27,12:17:36,384,2324.83
1423,2022-02-21,13:36:32,500,2164.35
1424,2020-01-03,02:35:41,818,2699.74
1425,2021-09-23,19:51:05,1300,2975.79
1426,2022-01-27,02:06:15,2879,81.45
1427,2022-02-20,12:08:12,3902,2495.09
1428,2022-02-20,12:30:19,3734,1668.86
1429,2023-06-24,16:39:04,2779,4366.81
1430,2021-01-10,13:22:51,2778,3742.6
1431,2021-11-07,18:27:58,1987,3446.33
1432,2022-03-02,10:52:57,736,133.86
1433,2020-11-10,07:22:28,460,2099.07
1434,2021-01-09,02:59:39,2987,3651.26
1435,2023-04-04,17:23:03,2832,4590.27
1436,2022-02-23,23:51:37,2447,1914.28
1437,2020-08-12,12:49:14,2643,4623.37
1438,2021-10-15,22:54:23,1965,3952.97
1439,2022-06-18,15:48:28,1957,2719.09
1440,2022-03-12,00:28:23,3277,960.52
1441,2023-05-05,04:16:12,1878,1791.72
1442,2021-11-11,04:07:55,3950,1831.54
1443,2022-04-14,01:31:18,422,3024.07
1444,2023-06-09,05:37:32,557,3639.77
1445,2023-08-22,17:17:44,182,1039.74
1446,2023-07-13,00:36:22,1448,1955.76
1447,2022-12-10,04:30:12,268,3554.62
1448,2020-04-25,14:20:55,1093,3770.27
1449,2023-06-08,18:58:47,4430,4270.89
1450,2021-12-21,21:20:05,897,3986.91
1451,2021-08-02,17:56:19,885,602.61
1452,2021-07-08,22:43:42,1582,1109.36
1453,2022-06-26,21:45:05,343,3360.79
1454,2020-01-06,18:21:20,2057,873.61
1455,2021-05-25,23:07:15,149,3520.73
1456,2022-02-16,16:25:19,579,3850.43
1457,2022-09-06,01:56:37,1440,1613.82
1458,2021-06-02,04:32:56,1676,1678.78
1459,2020-01-21,13:10:28,3221,3915.74
1460,2023-09-15,21:56:52,3590,1782.53
1461,2023-07-01,06:39:33,669,3797.02
1462,2020-12-25,11:34:08,3527,4770.77
1463,2020-12-30,19:52:10,4680,957.94
1464,2020-11-26,05:30:44,4723,3547.21
1465,2021-11-25,19:23:34,4026,4958.62
1466,2023-01-19,03:16:07,4654,3784.68
1467,2023-08-12,13:23:10,4142,4410.54
1468,2023-09-03,12:59:45,3959,4024.35
1469,2020-09-26,20:31:47,1996,932.16
1470,2021-10-30,17:11:45,2801,719.03
1471,2021-09-26,03:55:24,4463,4434.84
1472,2023-07-27,12:56:02,4231,4077.85
1473,2020-07-15,06:05:07,638,3382.44
1474,2022-02-05,14:45:00,3548,2528.28
1475,2020-06-16,22:48:21,2558,3678.87
1476,2023-07-23,08:47:43,4139,1869.74
1477,2020-10-23,13:07:54,1837,2351.23
1478,2021-04-22,16:51:29,1421,3433.34
1479,2022-12-04,19:36:07,2992,3874.99
1480,2021-06-28,00:22:39,1157,2540.16
1481,2023-09-04,09:07:29,3276,4144.63
1482,2021-09-10,01:30:24,1956,4856.97
1483,2022-04-08,17:41:09,371,724.28
1484,2021-06-07,21:26:13,2665,2358.78
1485,2022-12-10,06:26:34,1725,484.08
1486,2020-09-05,01:44:17,3023,970.79
1487,2023-03-15,11:40:00,4578,815.88
1488,2022-07-01,04:15:05,251,4040.07
1489,2022-01-05,09:17:48,1175,1336.43
1490,2020-12-25,13:46:05,5000,4911.28
1491,2020-01-18,04:58:16,1247,4718.49
1492,2023-05-08,08:25:36,216,3613.24
1493,2023-01-30,17:18:32,946,2540.39
1494,2023-09-18,22:56:31,3550,3303.69
1495,2021-06-15,01:57:38,2942,1302.27
1496,2021-09-04,17:46:52,4560,3419.79
1497,2023-08-14,21:04:40,891,16.23
1498,2022-02-03,17:35:06,3130,3235.95
1499,2022-02-01,15:25:06,681,2572.9
1500,2021-09-11,08:00:04,358,3690.15
1501,2020-11-29,13:09:59,336,1172.63
1502,2023-07-16,10:30:08,2113,985.17
1503,2020-02-03,22:11:25,1163,3056.68
1504,2020-02-04,20:50:39,2066,128.05
1505,2020-01-09,20:02:33,3384,123.06
1506,2020-02-16,00:17:26,3152,323.77
1507,2022-06-11,06:14:37,1544,3524.7
1508,2022-10-14,16:58:08,1158,963.4
1509,2020-08-25,00:43:04,1419,1711.46
1510,2023-01-01,02:43:45,4900,2940.37
1511,2020-09-22,22:46:55,4206,2953.6
1512,2022-07-07,20:27:22,4106,3633.21
1513,2020-02-09,04:02:10,2091,1970.1
1514,2022-02-14,21:55:52,3241,4416.83
1515,2022-06-23,10:11:31,1893,2554.16
1516,2020-01-22,07:28:12,2229,671.4
1517,2020-12-02,08:44:55,4582,509.11
1518,2023-03-01,18:02:03,2888,3708.68
1519,2020-12-30,22:44:32,3353,1325.41
1520,2023-07-16,08:22:02,4247,4523.27
1521,2021-10-31,11:06:17,408,3841.94
1522,2022-01-07,09:18:29,245,1256.17
1523,2020-01-29,22:53:34,1085,86.57
1524,2021-08-31,18:58:11,3505,1143.19
1525,2022-08-28,08:11:03,3452,3383.0
1526,2022-07-05,22:57:16,3028,3839.81
1527,2022-09-01,04:54:35,1385,341.47
1528,2023-02-07,23:56:03,46,3237.35
1529,2020-09-02,13:33:18,1198,4197.16
1530,2021-03-23,19:39:05,4377,3526.16
1531,2022-08-20,08:12:28,764,1677.71
1532,2020-12-25,02:02:26,4468,2316.72
1533,2022-09-21,10:01:38,3278,4721.52
1534,2021-06-21,08:22:03,3886,3479.05
1535,2022-12-30,18:13:29,4955,2639.26
1536,2020-03-16,14:05:40,2579,850.82
1537,2021-05-03,19:00:19,2216,743.71
1538,2021-09-17,10:42:42,3895,766.75
1539,2020-12-11,18:50:55,3638,891.95
1540,2021-12-26,00:55:19,275,3569.54
1541,2021-11-20,18:54:13,1034,1183.19
1542,2023-01-12,04:30:07,3625,3351.29
1543,2021-04-19,16:39:11,3557,3474.27
1544,2021-02-10,03:31:15,3109,4144.34
1545,2020-10-07,07:44:57,2624,2411.83
1546,2022-11-14,06:16:07,357,4721.48
1547,2021-05-02,08:58:09,4133,1349.27
1548,2023-08-13,02:10:48,2562,2372.26
1549,2023-03-30,00:03:20,4886,1992.93
1550,2021-10-30,12:46:34,3701,3426.61
1551,2020-01-14,10:43:06,4377,294.6
1552,2023-04-07,04:41:17,864,384.36
1553,2020-09-19,16:26:50,392,1702.19
1554,2022-08-13,09:52:49,4663,4380.41
1555,2022-05-17,17:40:05,2903,2999.39
1556,2021-11-07,07:05:54,3973,1379.09
1557,2023-08-11,08:26:25,975,564.3
1558,2022-10-22,20:52:20,4259,258.88
1559,2020-02-09,09:52:18,1413,2428.76
1560,2023-08-03,13:19:08,4983,2606.06
1561,2022-09-14,01:49:56,2670,4879.0
1562,2020-11-21,15:03:50,2817,3991.83
1563,2022-02-23,17:43:34,2990,532.53
1564,2021-02-12,18:37:28,4514,4156.2
1565,2022-07-20,15:51:06,1208,2696.07
1566,2022-12-08,23:04:27,3338,4087.67
1567,2022-08-24,04:07:42,70,3230.1
1568,2022-03-24,21:48:11,4066,1371.46
1569,2021-06-19,22:31:54,4843,890.1
1570,2023-07-19,00:45:48,1724,1198.23
1571,2021-03-29,22:16:18,2107,2604.51
1572,2022-07-07,20:27:11,4197,231.75
1573,2021-03-29,01:15:42,4091,4610.44
1574,2023-03-02,03:33:52,396,2446.07
1575,2023-05-23,19:43:27,4652,4992.76
1576,2020-05-16,23:33:03,45,2214.35
1577,2021-11-22,11:34:53,3119,1760.81
1578,2023-05-23,20:56:07,4778,2617.95
1579,2022-07-03,23:06:57,3820,3780.87
1580,2022-08-26,19:12:04,2220,3263.83
1581,2021-03-23,04:36:09,1659,3782.12
1582,2020-03-12,01:42:09,2299,2259.66
1583,2020-10-09,16:37:43,3311,1498.16
1584,2021-05-23,19:34:49,3894,3438.4
1585,2020-12-07,11:37:32,2172,2965.13
1586,2020-04-14,09:51:02,330,4193.2
1587,2021-04-29,14:50:51,4548,438.95
1588,2020-07-10,09:21:04,4817,1294.1
1589,2022-10-04,03:25:09,3694,789.68
1590,2021-11-19,02:07:10,461,3650.27
1591,2023-03-14,12:27:03,3853,3034.9
1592,2020-11-15,03:12:19,1014,2539.59
1593,2022-01-03,17:42:14,4814,904.27
1594,2021-05-11,23:34:52,2641,3164.86
1595,2022-12-25,08:34:30,4702,3716.96
1596,2020-02-21,19:46:19,3466,1024.26
1597,2023-07-19,05:12:33,3171,1604.82
1598,2020-02-26,14:39:31,176,4325.87
1599,2023-01-26,09:57:52,1409,1372.65
1600,2020-09-27,07:28:36,1792,1349.17
1601,2022-09-02,10:05:01,1130,441.38
1602,2020-07-11,00:12:33,2386,2062.33
1603,2021-11-27,06:55:29,3740,3202.89
1604,2021-05-27,15:18:19,2836,897.25
1605,2022-07-12,00:18:11,4178,3503.15
1606,2021-12-21,20:06:15,2592,1560.84
1607,2023-01-10,01:05:08,2905,1276.15
1608,2023-07-21,21:45:28,3087,3011.67
1609,2020-05-29,05:02:51,3961,1263.91
1610,2021-01-16,22:57:46,3321,2354.06
1611,2020-09-26,12:35:07,4669,2505.38
1612,2021-06-09,12:16:48,990,814.57
1613,2023-03-27,14:42:48,1970,104.08
1614,2023-03-29,18:54:14,2454,1868.47
1615,2020-11-07,02:03:38,4630,743.53
1616,2020-10-28,05:03:33,3698,4787.02
1617,2022-02-16,05:37:22,4777,3573.48
1618,2020-01-21,02:01:01,4373,4074.35
1619,2023-05-09,18:28:46,707,1452.96
1620,2022-05-07,20:45:08,4450,311.79
1621,2023-07-07,22:31:54,1637,618.89
1622,2022-06-11,21:05:04,1548,448.98
1623,2023-01-26,18:03:49,3581,3763.7
1624,2021-02-15,07:28:00,495,347.19
1625,2020-04-30,01:54:37,3860,4600.33
1626,2020-05-23,12:22:34,1629,2940.93
1627,2021-05-12,22:46:42,644,3761.68
1628,2021-07-17,01:21:02,1080,3279.25
1629,2021-10-10,09:15:48,1386,1792.49
1630,2020-01-14,05:41:47,4263,1917.38
1631,2022-07-22,14:08:58,2567,656.35
1632,2022-08-23,08:39:38,1314,4271.57
1633,2023-09-22,16:13:41,240,1258.81
1634,2022-03-22,16:45:02,4728,430.94
1635,2022-04-03,01:54:51,4060,1866.56
1636,2020-01-08,10:53:54,51,4216.05
1637,2020-12-28,20:47:25,2164,1200.61
1638,2020-12-19,09:50:49,2705,1851.8
1639,2023-07-12,00:24:44,575,3178.35
1640,2020-07-09,07:58:08,841,241.69
1641,2020-01-12,22:40:18,4502,3848.0
1642,2021-09-29,01:54:34,2028,2965.03
1643,2021-07-04,00:01:09,3552,566.54
1644,2020-12-28,05:05:50,760,3588.23
1645,2021-02-13,22:45:39,2290,2327.81
1646,2020-11-02,08:51:38,2971,1543.62
1647,2021-02-10,01:17:39,3394,1518.38
1648,2022-08-21,22:53:43,3246,1664.54
1649,2021-12-21,11:51:33,545,2287.49
1650,2021-11-19,18:35:28,1978,2122.26
1651,2021-06-05,15:27:56,3796,3668.16
1652,2023-05-26,23:21:13,1489,2653.91
1653,2022-05-28,00:01:05,489,430.54
1654,2020-05-20,07:37:18,3225,4860.23
1655,2022-05-06,15:46:59,653,3569.74
1656,2020-03-14,21:54:09,3636,508.12
1657,2023-05-08,15:22:27,1123,35.98
1658,2023-03-12,16:21:44,61,2940.0
1659,2022-06-05,22:53:02,4701,129.45
1660,2022-06-29,16:24:38,825,648.29
1661,2021-08-15,18:53:37,79,4159.97
1662,2023-02-15,11:38:16,2945,2432.74
1663,2022-04-18,10:56:19,4925,3017.75
1664,2021-06-11,15:12:25,4250,4231.24
1665,2021-03-28,15:25:44,1012,1270.5
1666,2021-07-11,04:04:38,3299,2251.34
1667,2022-08-27,02:31:18,2583,2525.23
1668,2020-03-31,11:47:45,2971,3944.0
1669,2023-07-18,08:34:36,4204,3368.59
1670,2023-01-04,16:57:12,3705,1511.45
1671,2020-03-11,10:59:06,2321,2009.45
1672,2022-03-04,22:15:02,2142,3268.05
1673,2021-05-29,13:45:58,1961,1257.31
1674,2021-03-12,18:43:38,2795,988.47
1675,2020-12-07,19:42:32,4786,2619.78
1676,2021-04-22,05:47:24,648,1741.96
1677,2023-04-04,13:12:31,3114,4348.95
1678,2023-01-26,11:18:54,4230,514.93
1679,2022-02-18,03:15:20,3028,2007.64
1680,2022-06-13,09:42:53,3968,3690.33
1681,2023-04-06,09:31:36,4784,4924.83
1682,2020-11-23,02:21:02,2837,1511.02
1683,2020-04-05,17:42:57,2994,2591.44
1684,2023-03-09,06:15:52,1365,1174.82
1685,2021-03-10,02:29:32,4923,1391.58
1686,2023-07-26,17:10:06,836,4318.95
1687,2022-08-10,19:53:00,1418,1565.43
1688,2023-04-14,19:28:45,3410,2770.28
1689,2020-07-20,18:54:27,71,1003.14
1690,2022-04-17,14:18:17,34,4142.62
1691,2022-07-02,10:40:59,3216,4336.94
1692,2021-05-09,02:45:40,3400,3880.67
1693,2022-12-27,15:39:07,1310,3008.58
1694,2020-11-16,20:15:46,4358,1707.29
1695,2021-05-15,00:43:14,1409,3115.27
1696,2023-07-21,02:54:01,1147,2154.23
1697,2023-07-12,18:43:06,560,3857.36
1698,2021-02-22,18:27:32,3947,2652.98
1699,2021-02-11,00:36:57,227,1386.76
1700,2021-10-07,22:04:13,3078,4740.55
1701,2023-01-11,20:21:58,4708,1462.74
1702,2022-04-23,08:11:37,4677,469.37
1703,2022-11-23,03:59:20,3552,1335.56
1704,2022-04-10,05:03:21,2078,3929.2
1705,2023-03-29,17:16:42,1034,1209.95
1706,2021-12-02,01:29:17,1026,4720.41
1707,2021-03-31,23:38:31,1397,190.3
1708,2020-05-18,20:03:13,3857,1976.27
1709,2022-02-27,06:20:35,53,1725.19
1710,2023-04-23,21:51:11,4977,1979.33
1711,2022-08-30,06:58:12,2083,1823.62
1712,2022-12-11,10:41:23,1565,4459.76
1713,2022-09-01,13:35:47,361,4928.66
1714,2021-10-24,18:17:25,2500,3094.19
1715,2022-03-15,03:38:42,2228,4223.79
1716,2022-02-03,04:02:46,4464,2080.25
1717,2020-07-31,12:14:31,3204,1749.39
1718,2022-12-12,05:43:45,3658,1962.03
1719,2021-10-03,07:26:15,3766,3035.52
1720,2022-04-07,07:03:22,3190,4328.94
1721,2020-07-06,08:54:00,2779,4561.23
1722,2023-02-04,16:17:54,551,4373.51
1723,2021-12-20,13:04:52,1535,2498.6
1724,2020-10-15,00:29:24,2286,4712.56
1725,2023-05-26,15:14:49,983,208.26
1726,2022-06-12,05:40:47,4940,641.35
1727,2021-05-19,21:06:41,2107,2294.3
1728,2021-07-16,10:16:43,1273,4747.42
1729,2021-01-04,16:25:47,665,3762.71
1730,2022-02-01,15:18:34,1578,4680.1
1731,2022-07-07,03:56:24,3238,4723.03
1732,2023-07-11,21:35:38,4145,1671.99
1733,2021-05-07,14:45:43,2206,918.73
1734,2022-03-02,03:25:26,1529,4545.87
1735,2022-08-30,19:35:12,3615,2699.88
1736,2020-09-06,15:46:34,1685,1315.17
1737,2020-07-17,15:49:16,3817,2872.14
1738,2020-03-13,05:43:58,3101,1135.5
1739,2020-11-12,23:20:11,2400,4437.38
1740,2021-10-04,04:16:29,748,3174.26
1741,2022-12-20,20:49:07,4147,607.03
1742,2023-05-30,15:09:36,2210,4636.45
1743,2021-06-29,10:09:08,3082,4298.11
1744,2020-03-06,18:04:30,4750,2912.57
1745,2022-05-19,03:40:38,484,3575.03
1746,2022-08-24,22:54:38,532,1893.56
1747,2023-05-14,23:10:03,3819,3639.09
1748,2021-09-04,20:44:47,2957,3231.57
1749,2022-02-04,15:13:01,4895,4270.74
1750,2020-02-17,13:49:30,898,180.25
1751,2020-02-23,10:47:32,4877,1614.27
1752,2021-05-31,09:07:19,3145,4872.46
1753,2020-04-10,02:39:14,3841,3956.16
1754,2020-06-08,12:46:00,591,707.36
1755,2022-01-15,11:19:55,2001,4907.48
1756,2022-06-18,22:35:18,4436,1073.52
1757,2020-08-19,02:46:27,1906,4660.01
1758,2020-02-12,23:51:32,945,4928.34
1759,2020-06-27,17:51:35,3133,3928.37
1760,2022-12-04,03:26:36,3929,4718.4
1761,2021-12-14,15:35:03,627,4440.04
1762,2022-07-06,23:40:55,1077,362.37
1763,2021-06-14,11:40:25,1963,4024.41
1764,2021-01-22,20:31:00,4176,704.19
1765,2022-05-05,00:24:01,3253,2365.07
1766,2020-09-05,04:00:30,2339,435.45
1767,2022-03-10,11:33:32,3112,1075.75
1768,2022-05-29,12:03:36,3178,4215.46
1769,2020-09-12,00:48:09,75,113.17
1770,2020-02-23,11:07:03,2908,170.49
1771,2021-02-08,15:25:33,770,870.22
1772,2022-04-10,12:07:31,1379,4096.68
1773,2020-11-04,22:49:45,2406,2016.3
1774,2021-01-31,13:27:51,1497,3137.56
1775,2023-06-15,16:08:20,2450,4312.91
1776,2022-09-23,10:23:28,4604,2341.83
1777,2020-03-19,13:04:42,1439,4464.12
1778,2021-05-03,03:34:36,3400,4452.27
1779,2020-04-16,16:46:38,2373,1309.05
1780,2022-06-26,01:02:29,428,2354.78
1781,2022-02-08,13:57:55,775,4490.64
1782,2020-12-15,16:48:34,363,3592.79
1783,2020-05-09,19:44:23,522,2097.98
1784,2021-10-04,22:46:14,226,4706.77
1785,2020-09-28,12:07:37,4246,1376.53
1786,2023-08-09,04:22:19,4143,4529.81
1787,2021-02-15,16:40:43,397,101.98
1788,2021-09-20,11:20:16,3777,927.17
1789,2022-03-20,10:26:24,4248,4294.66
1790,2022-10-01,20:12:25,2623,2356.88
1791,2020-10-31,03:40:23,3662,4323.25
1792,2023-04-04,17:18:49,1636,3721.81
1793,2021-06-16,01:27:34,387,4870.04
1794,2021-06-07,17:04:11,1022,2599.39
1795,2023-04-10,02:44:34,2201,3524.81
1796,2020-07-29,17:33:52,1591,3323.22
1797,2022-01-12,12:33:03,4562,157.98
1798,2021-12-26,23:26:53,3938,85.36
1799,2023-03-30,00:45:58,106,3231.67
1800,2020-01-05,17:56:33,216,909.51
1801,2022-11-26,03:07:37,2005,2678.87
1802,2022-08-22,20:41:38,645,376.45
1803,2021-03-27,20:21:48,1843,4524.26
1804,2021-12-01,12:29:21,1531,3009.12
1805,2021-07-27,00:02:31,2554,3153.22
1806,2021-02-18,09:06:24,3071,304.87
1807,2021-10-16,17:01:58,1678,2037.32
1808,2022-07-28,13:29:53,11,4799.67
1809,2020-10-02,01:01:14,1159,4452.26
1810,2021-12-20,19:28:30,4463,1792.37
1811,2020-04-10,09:43:23,2611,2487.39
1812,2021-04-09,08:40:45,2463,3736.67
1813,2021-03-19,21:11:15,2192,3226.62
1814,2023-03-13,15:59:35,4522,1888.64
1815,2022-02-07,21:24:00,4904,2232.0
1816,2022-12-08,07:40:06,4211,3065.7
1817,2022-11-10,23:15:41,2180,782.02
1818,2022-03-18,21:20:28,3293,923.99
1819,2022-02-16,01:01:13,4958,3984.81
1820,2020-12-20,23:38:37,4646,2352.94
1821,2023-06-21,16:45:57,2849,1539.41
1822,2023-05-08,22:34:43,4192,1527.59
1823,2022-05-13,23:44:23,3507,4180.85
1824,2023-06-22,17:41:06,3829,2257.52
1825,2021-05-16,07:33:00,2445,2368.37
1826,2020-02-17,18:24:46,3745,2353.2
1827,2022-01-17,16:09:34,4960,1948.89
1828,2020-08-25,04:57:31,2952,497.48
1829,2022-12-15,07:43:27,4039,259.31
1830,2020-06-21,03:34:42,2345,604.18
1831,2020-09-23,19:31:22,4295,2249.8
1832,2021-03-27,22:06:37,552,1413.55
1833,2022-06-13,20:40:15,4187,127.45
1834,2020-04-12,00:52:49,2038,2952.8
1835,2022-07-27,18:04:30,1259,716.06
1836,2022-05-18,23:50:17,4179,3215.14
1837,2022-07-13,13:50:15,4055,1723.2
1838,2021-09-14,07:50:34,1243,2094.38
1839,2022-07-23,11:16:05,1975,807.68
1840,2020-01-30,18:37:21,4173,1371.36
1841,2022-11-27,05:40:25,7,2219.95
1842,2022-04-11,14:57:55,1335,3499.23
1843,2021-07-10,01:08:45,2434,3871.11
1844,2023-08-19,16:14:04,1161,2613.53
1845,2021-05-06,23:41:36,2735,3218.98
1846,2020-08-19,04:16:13,1328,677.53
1847,2021-09-25,17:33:17,2290,4220.19
1848,2021-04-05,06:06:06,4528,4625.3
1849,2020-11-25,15:47:06,472,4637.98
1850,2022-01-06,02:24:46,2609,589.49
1851,2021-04-26,02:08:29,2019,3436.58
1852,2021-10-22,12:57:24,1824,1177.49
